id_,year,getaid,welfare1,wrkstat,age,educ,sex,race,incom16,income,rincome,partyid
165,1986,2. NO,1. STRONGLY AGREE,1. Working full time,39,12,2. FEMALE,1. White,3. AVERAGE,"10. $15,000 to $19,999",10. $15000 - 19999,5. Not very strong republican
166,1986,2. NO,2. AGREE,1. Working full time,44,17,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,"2. Independent, close to democrat"
167,1986,1. YES,1. STRONGLY AGREE,7. Keeping house,32,12,2. FEMALE,1. White,3. AVERAGE,"10. $15,000 to $19,999",10. $15000 - 19999,1. Not very strong democrat
168,1986,2. NO,1. STRONGLY AGREE,7. Keeping house,42,12,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",.i,"3. Independent (neither, no response)"
169,1986,2. NO,2. AGREE,1. Working full time,70,12,2. FEMALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,6. Strong republican
170,1986,2. NO,1. STRONGLY AGREE,5. Retired,54,16,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,"2. Independent, close to democrat"
171,1986,1. YES,1. STRONGLY AGREE,1. Working full time,24,15,2. FEMALE,1. White,4. ABOVE AVERAGE,"9. $10,000 to $14,999",6. $6000 TO 6999,1. Not very strong democrat
172,1986,1. YES,2. AGREE,7. Keeping house,40,9,2. FEMALE,1. White,3. AVERAGE,"5. $5,000 to $5,999",.i,"2. Independent, close to democrat"
173,1986,2. NO,1. STRONGLY AGREE,"3. With a job, but not at work because of temporary illness, vacation, strike",26,14,2. FEMALE,2. Black,4. ABOVE AVERAGE,"12. $25,000 or more",9. $10000 - 14999,0. Strong democrat
174,1986,2. NO,4. STRONGLY DISAGREE,1. Working full time,25,11,1. MALE,2. Black,3. AVERAGE,"12. $25,000 or more",.i,1. Not very strong democrat
175,1986,2. NO,3. DISAGREE,2. Working part time,32,12,2. FEMALE,2. Black,3. AVERAGE,"12. $25,000 or more",2. $1000 TO 2999,0. Strong democrat
176,1986,2. NO,2. AGREE,1. Working full time,39,14,2. FEMALE,2. Black,4. ABOVE AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,1. Not very strong democrat
177,1986,1. YES,2. AGREE,7. Keeping house,37,12,2. FEMALE,2. Black,3. AVERAGE,"10. $15,000 to $19,999",.i,0. Strong democrat
178,1986,2. NO,2. AGREE,5. Retired,66,11,2. FEMALE,2. Black,1. FAR BELOW AVERAGE,"10. $15,000 to $19,999",.i,0. Strong democrat
179,1986,2. NO,2. AGREE,"3. With a job, but not at work because of temporary illness, vacation, strike",51,12,2. FEMALE,2. Black,2. BELOW AVERAGE,"11. $20,000 to $24,999",10. $15000 - 19999,0. Strong democrat
180,1986,1. YES,2. AGREE,1. Working full time,38,12,1. MALE,2. Black,3. AVERAGE,"11. $20,000 to $24,999",11. $20000 - 24999,"4. Independent, close to republican"
181,1986,1. YES,1. STRONGLY AGREE,2. Working part time,27,13,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",3. $3000 TO 3999,0. Strong democrat
182,1986,2. NO,2. AGREE,1. Working full time,63,13,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,"3. Independent (neither, no response)"
183,1986,2. NO,1. STRONGLY AGREE,5. Retired,66,14,2. FEMALE,1. White,2. BELOW AVERAGE,"3. $3,000 to $3,999",.i,0. Strong democrat
184,1986,2. NO,2. AGREE,1. Working full time,37,12,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",11. $20000 - 24999,"3. Independent (neither, no response)"
185,1986,2. NO,3. DISAGREE,1. Working full time,28,16,2. FEMALE,1. White,4. ABOVE AVERAGE,"10. $15,000 to $19,999",1. LT $1000,1. Not very strong democrat
186,1986,2. NO,2. AGREE,2. Working part time,36,16,2. FEMALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",2. $1000 TO 2999,5. Not very strong republican
187,1986,2. NO,1. STRONGLY AGREE,5. Retired,83,8,2. FEMALE,1. White,3. AVERAGE,"11. $20,000 to $24,999",.i,6. Strong republican
188,1986,2. NO,1. STRONGLY AGREE,5. Retired,86,8,2. FEMALE,1. White,3. AVERAGE,.d,.i,0. Strong democrat
189,1986,2. NO,2. AGREE,2. Working part time,24,15,1. MALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",9. $10000 - 14999,6. Strong republican
190,1986,2. NO,2. AGREE,7. Keeping house,62,14,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",.i,"4. Independent, close to republican"
191,1986,2. NO,1. STRONGLY AGREE,7. Keeping house,46,12,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",9. $10000 - 14999,"2. Independent, close to democrat"
192,1986,1. YES,3. DISAGREE,2. Working part time,22,16,2. FEMALE,1. White,1. FAR BELOW AVERAGE,"9. $10,000 to $14,999",2. $1000 TO 2999,"2. Independent, close to democrat"
193,1986,2. NO,1. STRONGLY AGREE,5. Retired,81,8,1. MALE,1. White,2. BELOW AVERAGE,"11. $20,000 to $24,999",.i,0. Strong democrat
194,1986,2. NO,2. AGREE,7. Keeping house,39,14,2. FEMALE,1. White,2. BELOW AVERAGE,"8. $8,000 to $9,999",1. LT $1000,"4. Independent, close to republican"
195,1986,2. NO,1. STRONGLY AGREE,2. Working part time,40,16,2. FEMALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",3. $3000 TO 3999,1. Not very strong democrat
196,1986,2. NO,1. STRONGLY AGREE,1. Working full time,44,18,1. MALE,2. Black,4. ABOVE AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,0. Strong democrat
197,1986,2. NO,1. STRONGLY AGREE,5. Retired,83,14,2. FEMALE,2. Black,3. AVERAGE,.d,.i,0. Strong democrat
198,1986,2. NO,2. AGREE,1. Working full time,39,16,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,1. Not very strong democrat
199,1986,2. NO,2. AGREE,1. Working full time,21,11,2. FEMALE,1. White,3. AVERAGE,"9. $10,000 to $14,999",9. $10000 - 14999,"2. Independent, close to democrat"
200,1986,1. YES,3. DISAGREE,2. Working part time,45,14,1. MALE,1. White,4. ABOVE AVERAGE,"7. $7,000 to $7,999",2. $1000 TO 2999,1. Not very strong democrat
201,1986,1. YES,3. DISAGREE,1. Working full time,31,13,1. MALE,1. White,4. ABOVE AVERAGE,"7. $7,000 to $7,999",.i,0. Strong democrat
202,1986,2. NO,2. AGREE,1. Working full time,58,13,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",11. $20000 - 24999,5. Not very strong republican
203,1986,2. NO,2. AGREE,1. Working full time,32,11,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",11. $20000 - 24999,"2. Independent, close to democrat"
204,1986,2. NO,2. AGREE,1. Working full time,51,14,1. MALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,5. Not very strong republican
205,1986,1. YES,1. STRONGLY AGREE,1. Working full time,35,14,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",2. $1000 TO 2999,6. Strong republican
206,1986,2. NO,1. STRONGLY AGREE,7. Keeping house,25,12,2. FEMALE,1. White,1. FAR BELOW AVERAGE,"12. $25,000 or more",9. $10000 - 14999,5. Not very strong republican
207,1986,2. NO,3. DISAGREE,1. Working full time,36,16,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,"2. Independent, close to democrat"
208,1986,2. NO,1. STRONGLY AGREE,5. Retired,65,12,2. FEMALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",10. $15000 - 19999,1. Not very strong democrat
209,1986,2. NO,1. STRONGLY AGREE,7. Keeping house,63,10,2. FEMALE,1. White,2. BELOW AVERAGE,"8. $8,000 to $9,999",.i,1. Not very strong democrat
210,1986,2. NO,2. AGREE,7. Keeping house,48,11,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",.i,6. Strong republican
211,1986,2. NO,3. DISAGREE,1. Working full time,62,15,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,1. Not very strong democrat
212,1986,2. NO,2. AGREE,5. Retired,68,12,1. MALE,1. White,3. AVERAGE,"5. $5,000 to $5,999",.i,0. Strong democrat
213,1986,2. NO,1. STRONGLY AGREE,1. Working full time,24,12,1. MALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",2. $1000 TO 2999,5. Not very strong republican
214,1986,2. NO,2. AGREE,1. Working full time,31,12,1. MALE,1. White,4. ABOVE AVERAGE,"10. $15,000 to $19,999",10. $15000 - 19999,"3. Independent (neither, no response)"
215,1986,2. NO,2. AGREE,2. Working part time,46,8,2. FEMALE,1. White,2. BELOW AVERAGE,"4. $4,000 to $4,999",4. $4000 TO 4999,"3. Independent (neither, no response)"
216,1986,2. NO,2. AGREE,1. Working full time,30,14,1. MALE,2. Black,3. AVERAGE,"12. $25,000 or more",10. $15000 - 19999,0. Strong democrat
217,1986,2. NO,2. AGREE,1. Working full time,40,14,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",11. $20000 - 24999,"3. Independent (neither, no response)"
218,1986,2. NO,1. STRONGLY AGREE,1. Working full time,19,12,2. FEMALE,2. Black,3. AVERAGE,"12. $25,000 or more",9. $10000 - 14999,0. Strong democrat
219,1986,2. NO,1. STRONGLY AGREE,1. Working full time,25,16,2. FEMALE,1. White,3. AVERAGE,"9. $10,000 to $14,999",9. $10000 - 14999,5. Not very strong republican
220,1986,2. NO,2. AGREE,"3. With a job, but not at work because of temporary illness, vacation, strike",27,16,1. MALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,"2. Independent, close to democrat"
221,1986,2. NO,2. AGREE,1. Working full time,22,12,2. FEMALE,1. White,4. ABOVE AVERAGE,"10. $15,000 to $19,999",4. $4000 TO 4999,1. Not very strong democrat
222,1986,2. NO,1. STRONGLY AGREE,5. Retired,58,19,1. MALE,1. White,5. FAR ABOVE AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,"2. Independent, close to democrat"
223,1986,2. NO,3. DISAGREE,1. Working full time,61,18,2. FEMALE,2. Black,.d,"12. $25,000 or more",12. $25000 OR MORE,1. Not very strong democrat
224,1986,1. YES,1. STRONGLY AGREE,5. Retired,64,3,2. FEMALE,2. Black,3. AVERAGE,.d,.i,0. Strong democrat
225,1986,1. YES,2. AGREE,1. Working full time,33,12,2. FEMALE,2. Black,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,1. Not very strong democrat
226,1986,1. YES,3. DISAGREE,"4. Unemployed, laid off, looking for work",29,13,1. MALE,2. Black,2. BELOW AVERAGE,"9. $10,000 to $14,999",4. $4000 TO 4999,"3. Independent (neither, no response)"
227,1986,2. NO,1. STRONGLY AGREE,1. Working full time,60,12,2. FEMALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",11. $20000 - 24999,1. Not very strong democrat
228,1986,1. YES,2. AGREE,1. Working full time,39,16,1. MALE,2. Black,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,"2. Independent, close to democrat"
229,1986,2. NO,2. AGREE,1. Working full time,32,18,1. MALE,3. Other,3. AVERAGE,"11. $20,000 to $24,999",9. $10000 - 14999,1. Not very strong democrat
230,1986,2. NO,3. DISAGREE,1. Working full time,27,12,2. FEMALE,1. White,3. AVERAGE,"10. $15,000 to $19,999",10. $15000 - 19999,1. Not very strong democrat
231,1986,2. NO,2. AGREE,1. Working full time,26,17,1. MALE,1. White,3. AVERAGE,"10. $15,000 to $19,999",10. $15000 - 19999,5. Not very strong republican
232,1986,2. NO,2. AGREE,2. Working part time,34,13,2. FEMALE,1. White,2. BELOW AVERAGE,"7. $7,000 to $7,999",7. $7000 TO 7999,"2. Independent, close to democrat"
233,1986,2. NO,1. STRONGLY AGREE,1. Working full time,32,11,2. FEMALE,1. White,4. ABOVE AVERAGE,"9. $10,000 to $14,999",9. $10000 - 14999,1. Not very strong democrat
234,1986,2. NO,2. AGREE,7. Keeping house,63,15,2. FEMALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",.i,"4. Independent, close to republican"
235,1986,2. NO,2. AGREE,7. Keeping house,75,12,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",.i,5. Not very strong republican
236,1986,2. NO,1. STRONGLY AGREE,7. Keeping house,64,8,2. FEMALE,1. White,2. BELOW AVERAGE,.r,.r,6. Strong republican
237,1986,2. NO,2. AGREE,1. Working full time,57,17,1. MALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,"3. Independent (neither, no response)"
238,1986,2. NO,1. STRONGLY AGREE,1. Working full time,63,20,1. MALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,6. Strong republican
239,1986,2. NO,1. STRONGLY AGREE,7. Keeping house,41,15,2. FEMALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",.i,"4. Independent, close to republican"
240,1986,2. NO,1. STRONGLY AGREE,1. Working full time,50,12,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,5. Not very strong republican
241,1986,2. NO,2. AGREE,5. Retired,58,14,1. MALE,1. White,4. ABOVE AVERAGE,.r,.i,6. Strong republican
242,1986,2. NO,2. AGREE,1. Working full time,30,12,2. FEMALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",11. $20000 - 24999,0. Strong democrat
243,1986,2. NO,1. STRONGLY AGREE,1. Working full time,21,12,1. MALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",.i,5. Not very strong republican
244,1986,2. NO,1. STRONGLY AGREE,5. Retired,70,15,1. MALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",.i,"4. Independent, close to republican"
245,1986,2. NO,1. STRONGLY AGREE,1. Working full time,52,12,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",10. $15000 - 19999,1. Not very strong democrat
246,1986,2. NO,1. STRONGLY AGREE,2. Working part time,51,12,1. MALE,1. White,3. AVERAGE,"9. $10,000 to $14,999",7. $7000 TO 7999,5. Not very strong republican
247,1986,2. NO,2. AGREE,1. Working full time,26,11,1. MALE,1. White,4. ABOVE AVERAGE,"10. $15,000 to $19,999",10. $15000 - 19999,6. Strong republican
248,1986,2. NO,2. AGREE,1. Working full time,36,12,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",9. $10000 - 14999,5. Not very strong republican
249,1986,2. NO,3. DISAGREE,2. Working part time,29,11,1. MALE,1. White,2. BELOW AVERAGE,"1. Under $1,000",.i,"4. Independent, close to republican"
250,1986,2. NO,2. AGREE,1. Working full time,54,10,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,1. Not very strong democrat
251,1986,2. NO,2. AGREE,1. Working full time,28,12,1. MALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,5. Not very strong republican
252,1986,2. NO,2. AGREE,1. Working full time,41,19,1. MALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,"3. Independent (neither, no response)"
253,1986,2. NO,2. AGREE,"3. With a job, but not at work because of temporary illness, vacation, strike",34,14,2. FEMALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",9. $10000 - 14999,1. Not very strong democrat
254,1986,1. YES,1. STRONGLY AGREE,1. Working full time,33,12,1. MALE,1. White,2. BELOW AVERAGE,.r,.r,"2. Independent, close to democrat"
255,1986,2. NO,1. STRONGLY AGREE,7. Keeping house,32,14,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",.i,6. Strong republican
256,1986,1. YES,2. AGREE,1. Working full time,35,16,1. MALE,1. White,3. AVERAGE,"7. $7,000 to $7,999",5. $5000 TO 5999,1. Not very strong democrat
257,1986,2. NO,1. STRONGLY AGREE,5. Retired,70,16,2. FEMALE,1. White,4. ABOVE AVERAGE,"9. $10,000 to $14,999",.i,1. Not very strong democrat
258,1986,2. NO,2. AGREE,1. Working full time,50,16,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,"2. Independent, close to democrat"
259,1986,2. NO,1. STRONGLY AGREE,1. Working full time,28,18,1. MALE,1. White,5. FAR ABOVE AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,5. Not very strong republican
260,1986,2. NO,2. AGREE,1. Working full time,43,15,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,1. Not very strong democrat
261,1986,2. NO,3. DISAGREE,1. Working full time,34,20,1. MALE,3. Other,3. AVERAGE,"11. $20,000 to $24,999",11. $20000 - 24999,0. Strong democrat
262,1986,2. NO,2. AGREE,1. Working full time,31,16,1. MALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,"4. Independent, close to republican"
263,1986,1. YES,3. DISAGREE,1. Working full time,31,12,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",10. $15000 - 19999,1. Not very strong democrat
264,1986,2. NO,3. DISAGREE,2. Working part time,30,10,1. MALE,1. White,.d,"12. $25,000 or more",10. $15000 - 19999,"3. Independent (neither, no response)"
265,1986,1. YES,3. DISAGREE,8. Other,29,13,1. MALE,1. White,4. ABOVE AVERAGE,"4. $4,000 to $4,999",.i,1. Not very strong democrat
266,1986,2. NO,1. STRONGLY AGREE,1. Working full time,33,12,2. FEMALE,1. White,3. AVERAGE,"10. $15,000 to $19,999",10. $15000 - 19999,"2. Independent, close to democrat"
267,1986,1. YES,2. AGREE,1. Working full time,37,12,2. FEMALE,1. White,2. BELOW AVERAGE,"10. $15,000 to $19,999",9. $10000 - 14999,"2. Independent, close to democrat"
268,1986,2. NO,1. STRONGLY AGREE,1. Working full time,36,13,1. MALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,0. Strong democrat
269,1986,1. YES,3. DISAGREE,1. Working full time,34,16,2. FEMALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",9. $10000 - 14999,"2. Independent, close to democrat"
270,1986,2. NO,2. AGREE,1. Working full time,48,18,2. FEMALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,0. Strong democrat
271,1986,2. NO,2. AGREE,5. Retired,69,12,2. FEMALE,1. White,2. BELOW AVERAGE,"9. $10,000 to $14,999",.i,"2. Independent, close to democrat"
272,1986,1. YES,3. DISAGREE,5. Retired,70,12,2. FEMALE,1. White,5. FAR ABOVE AVERAGE,"4. $4,000 to $4,999",.i,0. Strong democrat
273,1986,2. NO,2. AGREE,1. Working full time,21,12,2. FEMALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",9. $10000 - 14999,"4. Independent, close to republican"
274,1986,2. NO,1. STRONGLY AGREE,2. Working part time,20,12,1. MALE,2. Black,4. ABOVE AVERAGE,"11. $20,000 to $24,999",5. $5000 TO 5999,"2. Independent, close to democrat"
275,1986,2. NO,2. AGREE,1. Working full time,33,9,1. MALE,2. Black,3. AVERAGE,"10. $15,000 to $19,999",9. $10000 - 14999,1. Not very strong democrat
276,1986,2. NO,2. AGREE,1. Working full time,43,8,1. MALE,2. Black,3. AVERAGE,"11. $20,000 to $24,999",9. $10000 - 14999,"3. Independent (neither, no response)"
277,1986,2. NO,1. STRONGLY AGREE,1. Working full time,53,7,1. MALE,2. Black,2. BELOW AVERAGE,"12. $25,000 or more",11. $20000 - 24999,0. Strong democrat
278,1986,2. NO,2. AGREE,2. Working part time,43,12,2. FEMALE,3. Other,1. FAR BELOW AVERAGE,"12. $25,000 or more",4. $4000 TO 4999,1. Not very strong democrat
279,1986,2. NO,1. STRONGLY AGREE,7. Keeping house,71,6,2. FEMALE,1. White,3. AVERAGE,"4. $4,000 to $4,999",.i,0. Strong democrat
280,1986,2. NO,1. STRONGLY AGREE,7. Keeping house,56,12,2. FEMALE,1. White,5. FAR ABOVE AVERAGE,"12. $25,000 or more",2. $1000 TO 2999,"3. Independent (neither, no response)"
281,1986,2. NO,1. STRONGLY AGREE,2. Working part time,65,12,1. MALE,1. White,3. AVERAGE,"10. $15,000 to $19,999",10. $15000 - 19999,"4. Independent, close to republican"
282,1986,2. NO,1. STRONGLY AGREE,5. Retired,74,9,2. FEMALE,1. White,2. BELOW AVERAGE,.d,.i,6. Strong republican
283,1986,2. NO,1. STRONGLY AGREE,1. Working full time,47,12,1. MALE,1. White,3. AVERAGE,"11. $20,000 to $24,999",11. $20000 - 24999,0. Strong democrat
284,1986,1. YES,.d,1. Working full time,51,2,1. MALE,2. Black,1. FAR BELOW AVERAGE,"4. $4,000 to $4,999",.i,5. Not very strong republican
285,1986,2. NO,2. AGREE,7. Keeping house,70,4,2. FEMALE,2. Black,2. BELOW AVERAGE,.d,.d,"3. Independent (neither, no response)"
286,1986,2. NO,1. STRONGLY AGREE,8. Other,54,10,1. MALE,2. Black,2. BELOW AVERAGE,"10. $15,000 to $19,999",.i,6. Strong republican
287,1986,2. NO,1. STRONGLY AGREE,2. Working part time,50,10,1. MALE,2. Black,2. BELOW AVERAGE,"12. $25,000 or more",10. $15000 - 19999,0. Strong democrat
288,1986,2. NO,1. STRONGLY AGREE,2. Working part time,68,7,2. FEMALE,2. Black,2. BELOW AVERAGE,.d,.d,1. Not very strong democrat
289,1986,2. NO,1. STRONGLY AGREE,5. Retired,66,13,2. FEMALE,1. White,3. AVERAGE,"8. $8,000 to $9,999",.i,5. Not very strong republican
290,1986,2. NO,2. AGREE,5. Retired,89. 89 or older,7,2. FEMALE,2. Black,3. AVERAGE,"4. $4,000 to $4,999",.i,5. Not very strong republican
291,1986,2. NO,3. DISAGREE,5. Retired,70,8,2. FEMALE,2. Black,3. AVERAGE,"7. $7,000 to $7,999",.i,1. Not very strong democrat
292,1986,1. YES,1. STRONGLY AGREE,5. Retired,73,10,2. FEMALE,1. White,3. AVERAGE,"4. $4,000 to $4,999",.i,0. Strong democrat
293,1986,1. YES,2. AGREE,5. Retired,56,6,1. MALE,2. Black,1. FAR BELOW AVERAGE,"2. $1,000 to $2,999",.i,0. Strong democrat
294,1986,2. NO,2. AGREE,5. Retired,70,4,2. FEMALE,2. Black,1. FAR BELOW AVERAGE,.d,.i,0. Strong democrat
295,1986,.n,2. AGREE,1. Working full time,43,18,1. MALE,1. White,2. BELOW AVERAGE,.r,.r,"4. Independent, close to republican"
296,1986,2. NO,2. AGREE,1. Working full time,35,15,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,"4. Independent, close to republican"
297,1986,2. NO,2. AGREE,1. Working full time,21,11,1. MALE,1. White,3. AVERAGE,"8. $8,000 to $9,999",8. $8000 TO 9999,"3. Independent (neither, no response)"
298,1986,2. NO,2. AGREE,5. Retired,74,16,1. MALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",.i,6. Strong republican
299,1986,2. NO,1. STRONGLY AGREE,"4. Unemployed, laid off, looking for work",29,16,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,6. Strong republican
300,1986,2. NO,2. AGREE,1. Working full time,34,13,1. MALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,0. Strong democrat
301,1986,2. NO,2. AGREE,7. Keeping house,45,12,2. FEMALE,1. White,3. AVERAGE,.d,.i,5. Not very strong republican
302,1986,2. NO,2. AGREE,1. Working full time,36,12,2. FEMALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",8. $8000 TO 9999,1. Not very strong democrat
